x,y,z,a,b,c
-0.09,-0.19,-0.32,334.79,356.02,359.1
-0.09,-0.19,-0.32,334.78,356.05,359.1
-0.09,-0.19,-0.32,334.79,356.08,359.07
-0.09,-0.19,-0.32,334.77,356.1,359.07
-0.09,-0.19,-0.32,334.78,356.13,359.05
-0.09,-0.19,-0.32,334.78,356.15,359.05
-0.09,-0.19,-0.32,334.78,356.17,359.07
-0.09,-0.19,-0.32,334.77,356.18,359.08
-0.09,-0.19,-0.32,334.77,356.2,359.08
-0.09,-0.19,-0.32,334.76,356.24,359.05
-0.09,-0.19,-0.32,334.76,356.28,359.0
-0.09,-0.19,-0.32,334.78,356.32,358.96
-0.09,-0.19,-0.32,334.77,356.34,358.94
-0.09,-0.19,-0.32,334.78,356.35,358.93
-0.09,-0.19,-0.32,334.78,356.37,358.94
-0.09,-0.19,-0.32,334.78,356.37,358.97
-0.09,-0.19,-0.32,334.78,356.37,358.96
-0.09,-0.19,-0.32,334.78,356.37,358.96
-0.09,-0.19,-0.32,334.78,356.38,358.96
-0.09,-0.19,-0.32,334.77,356.39,358.95
-0.09,-0.19,-0.32,334.78,356.39,358.94
-0.09,-0.19,-0.32,334.78,356.41,358.94
-0.09,-0.19,-0.32,334.78,356.43,358.93
-0.09,-0.19,-0.32,334.79,356.46,358.92
-0.09,-0.19,-0.32,334.79,356.47,358.93
-0.09,-0.19,-0.32,334.79,356.49,358.92
-0.09,-0.19,-0.32,334.8,356.53,358.9
-0.09,-0.19,-0.32,334.81,356.55,358.91
-0.09,-0.19,-0.32,334.81,356.59,358.91
-0.09,-0.19,-0.32,334.79,356.59,358.92
-0.09,-0.19,-0.32,334.79,356.63,358.91
-0.09,-0.19,-0.32,334.78,356.66,358.88
-0.09,-0.19,-0.32,334.78,356.69,358.87
-0.09,-0.19,-0.32,334.77,356.74,358.85
-0.09,-0.19,-0.32,334.78,356.76,358.85
-0.09,-0.19,-0.32,334.78,356.78,358.86
-0.09,-0.19,-0.32,334.76,356.8,358.86
-0.09,-0.19,-0.32,334.78,356.82,358.87
-0.09,-0.19,-0.32,334.78,356.83,358.88
-0.09,-0.19,-0.32,334.8,356.86,358.87
-0.09,-0.19,-0.32,334.82,356.88,358.86
-0.09,-0.19,-0.32,334.86,356.91,358.86
-0.09,-0.19,-0.32,334.89,356.93,358.86
-0.09,-0.19,-0.32,334.91,356.95,358.84
-0.09,-0.19,-0.32,334.93,356.95,358.85
-0.09,-0.19,-0.32,334.96,356.94,358.85
-0.09,-0.19,-0.32,334.98,356.95,358.84
-0.09,-0.19,-0.32,335.02,356.93,358.84
-0.09,-0.19,-0.32,335.04,356.93,358.84
-0.09,-0.19,-0.32,335.07,356.94,358.86
-0.09,-0.19,-0.32,335.08,356.94,358.87
-0.09,-0.19,-0.32,335.12,356.92,358.89
-0.09,-0.19,-0.32,335.14,356.89,358.93
-0.09,-0.19,-0.32,335.17,356.86,358.95
-0.09,-0.19,-0.32,335.18,356.84,358.98
-0.09,-0.19,-0.32,335.2,356.81,359.02
-0.09,-0.19,-0.32,335.22,356.78,359.03
-0.09,-0.19,-0.32,335.24,356.75,359.04
-0.09,-0.19,-0.32,335.25,356.74,359.05
-0.09,-0.19,-0.32,335.26,356.73,359.05
-0.09,-0.19,-0.32,335.26,356.71,359.06
-0.09,-0.19,-0.32,335.27,356.7,359.07
-0.09,-0.19,-0.32,335.29,356.68,359.07
-0.09,-0.19,-0.32,335.3,356.68,359.07
-0.09,-0.19,-0.32,335.29,356.67,359.06
-0.09,-0.19,-0.32,335.29,356.69,359.06
-0.09,-0.19,-0.32,335.3,356.68,359.06
-0.09,-0.19,-0.32,335.3,356.68,359.06
-0.09,-0.19,-0.32,335.3,356.7,359.06
-0.09,-0.19,-0.32,335.29,356.68,359.07
-0.09,-0.19,-0.32,335.3,356.68,359.07
-0.09,-0.19,-0.32,335.32,356.69,359.09
-0.09,-0.19,-0.32,335.34,356.67,359.09
-0.09,-0.2,-0.32,335.34,356.66,359.1
-0.09,-0.2,-0.32,335.37,356.65,359.1
-0.09,-0.2,-0.32,335.38,356.66,359.09
-0.09,-0.2,-0.32,335.39,356.64,359.11
-0.09,-0.19,-0.32,335.4,356.62,359.13
-0.09,-0.19,-0.32,335.41,356.59,359.15
-0.09,-0.19,-0.32,335.41,356.59,359.15
-0.09,-0.19,-0.32,335.42,356.58,359.13
-0.09,-0.19,-0.32,335.43,356.59,359.09
-0.09,-0.19,-0.32,335.45,356.6,359.07
-0.09,-0.19,-0.32,335.47,356.6,359.06
-0.09,-0.19,-0.32,335.47,356.59,359.07
-0.09,-0.19,-0.32,335.47,356.56,359.11
-0.09,-0.19,-0.32,335.47,356.56,359.12
-0.09,-0.19,-0.32,335.48,356.56,359.11
-0.09,-0.19,-0.32,335.48,356.57,359.09
-0.09,-0.19,-0.32,335.48,356.57,359.09
-0.09,-0.19,-0.32,335.46,356.59,359.09
-0.09,-0.19,-0.32,335.46,356.59,359.09
-0.09,-0.19,-0.32,335.46,356.61,359.09
-0.09,-0.19,-0.32,335.45,356.62,359.08
-0.09,-0.2,-0.32,335.46,356.62,359.06
-0.09,-0.2,-0.32,335.47,356.63,359.04
-0.09,-0.2,-0.32,335.49,356.62,359.04
-0.09,-0.2,-0.32,335.5,356.62,359.01
-0.09,-0.2,-0.32,335.52,356.62,359.0
-0.09,-0.2,-0.32,335.55,356.61,358.98
-0.09,-0.2,-0.32,335.57,356.6,358.98
-0.09,-0.2,-0.32,335.59,356.57,358.96
-0.09,-0.2,-0.32,335.58,356.55,358.96
-0.09,-0.2,-0.32,335.59,356.53,358.96
-0.09,-0.2,-0.32,335.59,356.52,358.96
-0.09,-0.2,-0.32,335.61,356.51,358.95
-0.09,-0.2,-0.32,335.61,356.51,358.96
-0.09,-0.2,-0.32,335.61,356.51,358.98
-0.09,-0.2,-0.32,335.62,356.52,358.98
-0.09,-0.2,-0.32,335.64,356.53,359.0
-0.09,-0.2,-0.32,335.65,356.57,359.0
-0.09,-0.2,-0.32,335.68,356.6,359.0
-0.09,-0.2,-0.32,335.69,356.62,359.0
-0.09,-0.2,-0.32,335.71,356.64,359.01
-0.09,-0.2,-0.32,335.72,356.67,359.0
-0.09,-0.2,-0.32,335.74,356.7,359.02
-0.09,-0.2,-0.32,335.76,356.71,359.01
-0.09,-0.2,-0.32,335.78,356.73,358.99
-0.09,-0.2,-0.32,335.8,356.76,358.98
-0.09,-0.2,-0.32,335.82,356.78,358.96
-0.09,-0.2,-0.32,335.85,356.8,358.96
-0.09,-0.2,-0.32,335.87,356.81,358.97
-0.09,-0.2,-0.32,335.89,356.82,358.98
-0.09,-0.2,-0.32,335.92,356.82,358.99
-0.09,-0.2,-0.32,335.94,356.83,359.0
-0.09,-0.2,-0.32,335.96,356.82,359.0
-0.09,-0.2,-0.32,335.98,356.81,359.02
-0.09,-0.2,-0.32,336.0,356.8,359.04
-0.09,-0.2,-0.32,336.03,356.79,359.05
-0.09,-0.2,-0.32,336.05,356.78,359.06
-0.09,-0.2,-0.32,336.07,356.76,359.08
-0.09,-0.2,-0.32,336.14,356.77,359.06
-0.09,-0.2,-0.32,336.16,356.76,359.08
-0.09,-0.2,-0.32,336.17,356.78,359.07
-0.09,-0.2,-0.32,336.21,356.79,359.06
-0.09,-0.2,-0.32,336.23,356.78,359.07
-0.09,-0.2,-0.32,336.26,356.77,359.07
-0.09,-0.2,-0.32,336.29,356.77,359.07
-0.09,-0.2,-0.32,336.33,356.78,359.09
-0.09,-0.2,-0.32,336.36,356.76,359.09
-0.09,-0.2,-0.32,336.38,356.75,359.08
-0.09,-0.2,-0.32,336.41,356.74,359.1
-0.09,-0.2,-0.32,336.41,356.76,359.1
-0.09,-0.2,-0.32,336.42,356.75,359.1
-0.09,-0.2,-0.32,336.43,356.74,359.09
-0.09,-0.2,-0.32,336.43,356.74,359.09
-0.09,-0.2,-0.32,336.44,356.74,359.1
-0.09,-0.2,-0.32,336.44,356.72,359.12
-0.09,-0.2,-0.32,336.44,356.73,359.12
-0.09,-0.2,-0.32,336.45,356.75,359.09
-0.09,-0.2,-0.32,336.45,356.76,359.05
-0.09,-0.2,-0.32,336.46,356.78,359.03
-0.09,-0.2,-0.32,336.48,356.78,359.02
-0.09,-0.2,-0.32,336.49,356.78,359.03
-0.09,-0.2,-0.32,336.49,356.78,359.06
-0.09,-0.2,-0.32,336.51,356.77,359.08
-0.09,-0.2,-0.32,336.51,356.76,359.1
-0.09,-0.2,-0.32,336.51,356.76,359.09
-0.09,-0.2,-0.32,336.52,356.76,359.08
-0.09,-0.2,-0.32,336.51,356.74,359.08
-0.09,-0.2,-0.32,336.52,356.73,359.1
-0.09,-0.2,-0.32,336.53,356.72,359.09
-0.09,-0.2,-0.32,336.55,356.72,359.09
-0.09,-0.2,-0.32,336.57,356.72,359.08
-0.09,-0.2,-0.32,336.59,356.72,359.06
-0.09,-0.2,-0.32,336.61,356.7,359.06
-0.09,-0.2,-0.32,336.64,356.7,359.06
-0.09,-0.2,-0.32,336.67,356.69,359.05
-0.09,-0.2,-0.32,336.71,356.69,359.05
-0.09,-0.2,-0.32,336.73,356.7,359.07
-0.09,-0.2,-0.32,336.77,356.7,359.06
-0.09,-0.2,-0.32,336.8,356.71,359.06
-0.09,-0.2,-0.32,336.81,356.74,359.02
-0.09,-0.2,-0.32,336.83,356.76,358.99
-0.09,-0.2,-0.32,336.85,356.78,358.99
-0.09,-0.2,-0.32,336.86,356.81,359.0
-0.09,-0.2,-0.32,336.88,356.83,359.03
-0.09,-0.2,-0.32,336.9,356.85,359.03
-0.09,-0.2,-0.32,336.95,356.88,359.06
-0.09,-0.2,-0.32,336.97,356.9,359.05
-0.09,-0.2,-0.32,337.02,356.93,359.06
-0.09,-0.2,-0.32,337.07,356.97,359.04
-0.09,-0.2,-0.32,337.11,356.99,359.03
-0.09,-0.2,-0.32,337.15,357.02,359.02
-0.09,-0.2,-0.32,337.2,357.05,359.0
-0.09,-0.2,-0.32,337.25,357.07,358.96
-0.09,-0.2,-0.32,337.29,357.09,358.96
-0.09,-0.2,-0.32,337.35,357.1,358.94
-0.09,-0.2,-0.31,337.42,357.11,358.9
-0.09,-0.2,-0.31,337.48,357.12,358.88
-0.09,-0.2,-0.31,337.54,357.13,358.85
-0.09,-0.2,-0.31,337.61,357.14,358.84
-0.09,-0.2,-0.31,337.69,357.15,358.83
-0.09,-0.2,-0.31,337.76,357.13,358.85
-0.09,-0.2,-0.31,337.86,357.11,358.87
-0.09,-0.2,-0.31,337.98,357.08,358.91
-0.09,-0.2,-0.31,338.06,357.06,358.93
-0.09,-0.2,-0.31,338.18,357.06,358.95
-0.09,-0.2,-0.31,338.3,357.06,358.96
-0.09,-0.2,-0.31,338.44,357.08,358.98
-0.09,-0.2,-0.31,338.59,357.11,359.04
-0.09,-0.2,-0.31,338.78,357.13,359.1
-0.09,-0.2,-0.31,339.01,357.16,359.17
-0.09,-0.2,-0.31,339.27,357.18,359.26
-0.09,-0.2,-0.31,339.59,357.2,359.35
-0.08,-0.2,-0.31,339.91,357.24,359.42
-0.08,-0.2,-0.31,340.24,357.29,359.46
-0.08,-0.2,-0.31,340.56,357.34,359.46
-0.08,-0.2,-0.31,340.87,357.4,359.43
-0.08,-0.2,-0.31,341.21,357.44,359.38
-0.08,-0.2,-0.31,341.55,357.5,359.31
-0.08,-0.2,-0.31,341.92,357.54,359.26
-0.08,-0.2,-0.31,342.27,357.56,359.24
-0.08,-0.2,-0.31,342.64,357.56,359.23
-0.08,-0.2,-0.31,343.03,357.56,359.24
-0.08,-0.2,-0.31,343.46,357.54,359.25
-0.08,-0.2,-0.31,343.9,357.52,359.24
-0.08,-0.21,-0.31,344.37,357.5,359.22
-0.08,-0.21,-0.31,344.88,357.46,359.21
-0.08,-0.21,-0.31,345.37,357.4,359.18
-0.08,-0.21,-0.31,345.88,357.32,359.15
-0.08,-0.21,-0.31,346.4,357.23,359.12
-0.08,-0.21,-0.31,346.91,357.12,359.15
-0.08,-0.21,-0.31,347.46,356.97,359.24
-0.08,-0.21,-0.3,348.01,356.79,359.45
-0.08,-0.21,-0.3,348.55,356.6,359.66
-0.08,-0.21,-0.3,349.06,356.41,359.9
-0.09,-0.21,-0.3,349.54,356.23,0.12
-0.09,-0.21,-0.3,349.99,356.06,0.32
-0.09,-0.21,-0.3,350.41,355.87,0.49
-0.09,-0.21,-0.3,350.8,355.68,0.69
-0.09,-0.21,-0.3,351.13,355.45,0.91
-0.09,-0.22,-0.3,351.47,355.22,1.12
-0.09,-0.22,-0.3,351.8,354.97,1.29
-0.09,-0.22,-0.3,352.12,354.74,1.47
-0.09,-0.22,-0.3,352.46,354.49,1.62
-0.09,-0.22,-0.3,352.83,354.24,1.73
-0.09,-0.22,-0.3,353.22,353.96,1.86
-0.09,-0.22,-0.3,353.62,353.67,1.99
-0.09,-0.22,-0.3,354.04,353.36,2.13
-0.09,-0.22,-0.3,354.45,353.02,2.25
-0.09,-0.22,-0.3,354.85,352.7,2.35
-0.1,-0.22,-0.3,355.25,352.35,2.42
-0.1,-0.22,-0.3,355.65,352.0,2.51
-0.1,-0.22,-0.29,356.04,351.77,2.53
-0.1,-0.22,-0.29,356.46,351.56,2.63
-0.1,-0.22,-0.29,356.92,351.36,2.64
-0.1,-0.22,-0.29,357.36,351.24,2.69
-0.1,-0.22,-0.29,357.84,351.08,2.68
-0.1,-0.22,-0.29,358.07,350.99,2.54
-0.1,-0.22,-0.29,358.44,351.04,2.36
-0.1,-0.22,-0.29,358.62,351.15,1.96
-0.1,-0.22,-0.29,358.7,351.36,1.52
-0.09,-0.22,-0.28,358.77,351.56,0.99
-0.09,-0.22,-0.28,358.81,351.93,0.55
-0.09,-0.23,-0.28,358.91,352.27,0.28
-0.09,-0.23,-0.28,359.08,352.53,0.22
-0.09,-0.23,-0.28,359.19,352.89,0.13
-0.09,-0.23,-0.28,358.63,353.18,359.63
-0.09,-0.23,-0.28,358.88,353.34,359.24
-0.09,-0.23,-0.27,359.1,353.34,359.08
-0.09,-0.23,-0.27,359.08,353.42,358.87
-0.09,-0.23,-0.27,358.94,353.72,358.56
-0.09,-0.22,-0.27,358.62,354.12,358.03
-0.09,-0.22,-0.27,358.36,354.58,357.49
-0.09,-0.22,-0.26,357.99,355.13,356.9
-0.09,-0.22,-0.26,357.7,355.59,356.41
-0.09,-0.22,-0.26,357.4,356.07,356.12
-0.09,-0.22,-0.26,357.11,356.59,355.93
-0.09,-0.22,-0.26,356.8,357.02,355.69
-0.09,-0.21,-0.25,356.33,357.37,355.34
-0.09,-0.21,-0.25,355.96,357.71,355.0
-0.09,-0.21,-0.25,355.72,357.98,354.7
-0.09,-0.21,-0.25,355.1,358.11,354.32
-0.09,-0.21,-0.25,354.36,358.37,353.87
-0.09,-0.21,-0.24,353.47,358.58,353.18
-0.09,-0.21,-0.24,352.75,358.82,352.28
-0.09,-0.21,-0.24,352.19,359.04,351.27
-0.09,-0.21,-0.24,351.77,359.2,350.28
-0.09,-0.2,-0.24,351.49,359.38,349.41
-0.09,-0.2,-0.23,351.0,359.63,348.74
-0.09,-0.2,-0.23,350.75,359.95,348.16
-0.09,-0.2,-0.23,350.52,0.36,347.61
-0.09,-0.2,-0.23,350.53,0.64,347.33
-0.09,-0.19,-0.22,350.44,1.04,347.15
-0.09,-0.19,-0.22,349.93,1.44,347.15
-0.09,-0.19,-0.22,349.49,1.67,347.2
-0.09,-0.19,-0.22,349.04,1.88,347.24
-0.09,-0.18,-0.21,348.63,2.03,347.46
-0.09,-0.18,-0.21,348.36,2.06,347.88
-0.09,-0.17,-0.21,347.87,2.01,348.23
-0.09,-0.17,-0.21,347.21,1.8,348.71
-0.09,-0.16,-0.2,347.01,1.25,349.24
-0.09,-0.16,-0.2,346.99,0.82,349.82
-0.09,-0.15,-0.2,346.88,0.45,350.39
-0.09,-0.15,-0.2,346.66,0.16,350.95
-0.09,-0.14,-0.19,346.54,359.93,351.47
-0.09,-0.14,-0.19,346.55,359.72,351.83
-0.09,-0.13,-0.19,346.69,359.54,352.17
-0.1,-0.13,-0.19,346.93,359.43,352.6
-0.1,-0.12,-0.19,347.31,359.35,353.05
-0.1,-0.12,-0.18,347.59,359.39,353.51
-0.1,-0.11,-0.18,346.74,359.36,354.1
-0.1,-0.11,-0.18,344.7,359.84,354.71
-0.1,-0.1,-0.17,343.44,0.05,355.1
-0.1,-0.1,-0.17,343.05,0.01,355.97
-0.1,-0.09,-0.17,342.37,0.05,356.78
-0.1,-0.09,-0.16,341.82,0.2,357.45
-0.1,-0.09,-0.16,341.45,0.26,358.13
-0.1,-0.08,-0.15,340.98,0.4,358.72
-0.1,-0.08,-0.15,340.93,0.58,359.02
-0.11,-0.07,-0.15,341.15,0.64,359.27
-0.11,-0.07,-0.14,341.21,0.62,359.58
-0.11,-0.07,-0.14,340.77,0.5,0.05
-0.11,-0.06,-0.13,340.57,0.24,0.52
-0.11,-0.06,-0.13,340.64,0.03,0.98
-0.11,-0.06,-0.12,340.74,359.69,1.42
-0.11,-0.05,-0.12,340.88,359.44,1.91
-0.11,-0.05,-0.11,341.22,359.08,2.44
-0.11,-0.04,-0.1,341.51,358.75,2.99
-0.11,-0.04,-0.1,341.87,358.37,3.6
-0.11,-0.03,-0.09,342.46,357.94,4.24
-0.11,-0.03,-0.08,342.97,357.5,4.85
-0.11,-0.03,-0.08,343.48,356.97,5.48
-0.11,-0.02,-0.07,343.98,356.42,6.1
-0.11,-0.02,-0.06,344.44,355.93,6.73
-0.11,-0.02,-0.05,344.75,355.53,7.38
-0.11,-0.01,-0.05,345.08,355.17,7.98
-0.11,-0.01,-0.04,345.45,354.78,8.52
-0.11,-0.01,-0.03,345.7,354.37,9.09
-0.11,-0.01,-0.02,345.91,353.92,9.65
-0.11,0.0,-0.01,346.06,353.53,10.28
-0.11,0.0,-0.01,346.08,353.2,10.95
-0.11,0.0,0.0,345.96,352.86,11.74
-0.11,0.0,0.01,345.79,352.43,12.48
-0.12,0.01,0.02,345.64,351.85,13.25
-0.12,0.01,0.03,345.6,351.29,13.83
-0.11,0.01,0.03,345.74,350.81,14.27
-0.11,0.01,0.04,345.94,350.31,14.67
-0.11,0.01,0.05,346.24,349.72,14.99
-0.11,0.01,0.06,346.56,349.09,15.41
-0.11,0.02,0.07,346.88,348.37,15.91
-0.11,0.02,0.08,347.24,347.61,16.45
-0.11,0.02,0.09,347.69,346.82,16.91
-0.11,0.02,0.09,348.18,346.03,17.35
-0.11,0.02,0.1,348.76,345.27,17.77
-0.11,0.02,0.11,349.28,344.62,18.22
-0.11,0.02,0.12,349.78,344.02,18.71
-0.11,0.02,0.13,350.3,343.39,19.27
-0.11,0.02,0.13,350.75,342.73,19.97
-0.11,0.02,0.14,351.07,342.13,20.77
-0.11,0.02,0.15,351.36,341.5,21.51
-0.11,0.02,0.16,351.51,341.03,22.14
-0.11,0.02,0.16,351.6,340.51,22.71
-0.1,0.02,0.17,351.71,339.84,23.22
-0.1,0.02,0.18,351.8,339.26,23.71
-0.1,0.02,0.19,352.01,338.8,24.25
-0.1,0.02,0.19,352.18,338.43,24.73
-0.09,0.02,0.2,352.41,338.23,25.11
-0.09,0.01,0.2,352.72,338.05,25.35
-0.09,0.01,0.21,353.03,337.83,25.49
-0.08,0.01,0.22,353.38,337.73,25.43
-0.08,0.01,0.22,353.76,337.76,25.36
-0.08,0.0,0.23,354.1,337.87,25.28
-0.07,0.0,0.23,354.41,338.05,25.15
-0.07,0.0,0.24,354.79,338.22,25.01
-0.06,-0.01,0.24,355.16,338.41,24.91
-0.06,-0.01,0.25,355.5,338.65,24.8
-0.05,-0.01,0.25,355.88,338.99,24.63
-0.05,-0.02,0.26,356.28,339.29,24.44
-0.04,-0.02,0.26,356.74,339.65,24.24
-0.04,-0.02,0.27,357.15,340.02,24.09
-0.03,-0.03,0.27,357.56,340.5,24.01
-0.03,-0.03,0.28,358.03,340.96,23.91
-0.02,-0.04,0.28,358.53,341.4,23.74
-0.02,-0.04,0.28,359.03,341.87,23.53
-0.01,-0.05,0.29,359.43,342.31,23.28
-0.01,-0.05,0.29,359.79,342.78,22.97
0.0,-0.06,0.29,0.18,343.27,22.66
0.0,-0.06,0.3,0.56,343.76,22.32
0.01,-0.06,0.3,0.95,344.22,22.07
0.01,-0.07,0.31,1.3,344.63,21.92
0.02,-0.07,0.31,1.62,345.01,21.8
0.02,-0.08,0.31,1.9,345.38,21.66
0.03,-0.08,0.32,2.12,345.78,21.47
0.03,-0.08,0.32,2.33,346.12,21.3
0.04,-0.09,0.32,2.57,346.34,21.09
0.04,-0.09,0.33,2.83,346.49,20.86
0.05,-0.1,0.33,3.21,346.66,20.49
0.06,-0.1,0.34,3.3,346.81,20.39
0.06,-0.1,0.34,3.4,346.94,20.32
0.07,-0.11,0.34,3.45,346.94,20.25
0.07,-0.11,0.35,3.57,346.86,20.15
0.07,-0.11,0.35,3.7,346.72,19.96
0.08,-0.11,0.35,3.82,346.6,19.77
0.08,-0.12,0.36,3.9,346.58,19.6
0.09,-0.12,0.36,3.98,346.64,19.44
0.09,-0.12,0.37,4.08,346.66,19.25
0.0,0.0,0.0,0.0,0.0,0.0
